Time,asks,bids,price
2020-07-12 22:00:00 UTC,14066561.0195922,14158593.0556405,9287.21825581396
2020-07-12 23:00:00 UTC,13789178.1061925,14293542.3439159,9286.2006504065
2020-07-13 00:00:00 UTC,13826221.9654402,14201774.2660795,9286.21252252252
2020-07-13 01:00:00 UTC,13636071.430922,14017272.5343735,9283.89360389611
2020-07-13 02:00:00 UTC,13264696.0410936,14027008.5129762,9279.96048780488
2020-07-13 03:00:00 UTC,13623862.7536016,14227564.4716478,9277.61511627907
2020-07-13 04:00:00 UTC,14465647.2139591,14523361.9972709,9271.76032520325
2020-07-13 05:00:00 UTC,14203085.3734471,14404676.7352095,9278.83415322581
2020-07-13 06:00:00 UTC,15471924.1784736,14857633.4016084,9270.70462328767
2020-07-13 07:00:00 UTC,16086352.3615486,15317206.1029754,9265.34060483871
2020-07-13 08:00:00 UTC,16234747.1234093,14942217.1123514,9276.47907563025
2020-07-13 09:00:00 UTC,16195210.6602292,14798933.9471126,9279.94273504274
2020-07-13 10:00:00 UTC,16079446.3766472,15001759.9662313,9276.95154867256
2020-07-13 11:00:00 UTC,16360133.3969766,14136939.0123717,9298.02496124031
2020-07-13 12:00:00 UTC,16436313.4741005,14070707.5446472,9304.35292792793
2020-07-13 13:00:00 UTC,16366070.5808724,13878492.0047695,9311.52747826087
2020-07-13 14:00:00 UTC,16850474.7724434,13773104.5679652,9318.1187254902
2020-07-13 15:00:00 UTC,17041168.0716097,14075435.787709,9301.37117647059
2020-07-13 16:00:00 UTC,16915163.5924077,14623844.4730917,9295.37720149254
2020-07-13 17:00:00 UTC,16416264.491347,14460295.6738981,9313.29581081081
2020-07-13 18:00:00 UTC,15990675.7820167,14526218.7094825,9286.46252212389
