Time,asks,bids,price,bookratio_1_pct,bookratio_5_pct,bookratio_10_pct,order
20200704100000,10662620.9230389,3438596.25298627,9068.67787610619,-1.131680931607091,-0.2975278849552556,-0.13549942596807238,0
20200704110000,10722778.9095468,3385130.65696962,9066.53382352941,-1.1529778442574004,-0.2988243086471123,-0.13458342482622082,0
20200704120000,10656859.5443453,3228498.46008293,9069.649285714291,-1.194186617382016,-0.31085597800306664,-0.1487742954942081,0
20200704130000,3951967.32301826,3103919.17679868,9076.50707317073,-0.2415479478049178,0.08541677321810726,0.08657157654127631,0
20200704140000,2719839.15555655,3606062.88134662,9076.975040983609,0.2820438180336575,0.2134912684589281,0.13684768593126095,5
20200704150000,2758581.66784619,3796290.39571602,9063.8601754386,0.31930771909212696,0.25238733704640387,0.17816671662701253,5
20200704160000,2878950.36551096,3596040.01231747,9070.247162162159,0.22240747214565154,0.24488491734429066,0.1564017689917351,4
20200704170000,3042284.75188747,2941714.43848141,9112.17597744361,-0.033616242527090244,0.11602986661361105,0.03269346646638582,2
20200704180000,5591722.31116046,2382823.17843585,9163.714024390241,-0.8530013513457069,-0.23409715705059903,-0.21762665429690445,0
20200704190000,5943622.94721009,2382614.17638779,9129.22156,-0.9141205928884707,-0.16822389517432038,-0.23722434992632999,2
20200704200000,5967296.47932226,2364703.79028873,9130.57566666667,-0.9256412069371199,-0.16576187068293446,-0.23912461715619418,2
20200704210000,3930718.35670854,2375396.57199412,9129.34642307692,-0.503657795914917,-0.03265366965691533,-0.172716244975924,2
20200704220000,3496038.49984162,2413216.94644999,9122.67146825397,-0.3706697803157059,0.01073289454958797,-0.15489926539874058,2
20200704230000,3716590.57125378,2478162.13780564,9124.32768595041,-0.40528952294555504,0.01978168691582422,-0.1502609158328449,2
20200705000000,3781478.17431139,2428568.91036397,9138.523412698409,-0.4428128265045411,-0.1438160921135343,-0.24966746323757327,2
20200705010000,3821971.21794641,2359369.43109062,9131.45188,-0.48237192204344526,-0.13933387679189166,-0.24977139262512763,2
20200705020000,3740813.69665528,2327898.15767153,9127.616159420291,-0.474337371505404,-0.13297252058941816,-0.24896433980946636,2
20200705030000,3776804.84899795,2445537.88582773,9124.50452205882,-0.4346132812044681,-0.11798302012316192,-0.24638569402857818,2
20200705040000,4061541.19065714,2631312.68847726,9123.50234126984,-0.4340796624283652,-0.1238751209231513,-0.2395175723356962,2
20200705050000,3985661.46484317,2637760.4002842004,9115.923504273509,-0.4127730632416059,-0.11163003699294108,-0.21769349754330714,2
20200705060000,2808522.33039732,3565631.41951036,9077.57663551402,0.23868267049155284,-0.014996488945909698,-0.014317487614696,3
20200705070000,2740239.15407704,3753409.24307969,9060.458730769229,0.3146193593595559,0.009407551999822123,0.022815863176829147,3
20200705080000,2795929.28224285,3583662.15671913,9064.26581967213,0.24822069478348763,-0.001302998581392235,0.009828493760235812,3
20200705090000,2754394.33685891,3675701.41174267,9061.799719626171,0.28854639778573876,0.02342306429200686,0.013783202451783126,5
20200705100000,2411302.66550813,3462016.72293925,9031.1490234375,0.3616841605910372,0.17345665367237867,0.022147601518200718,5
20200705110000,2651870.13411522,3359614.97880815,9038.7646,0.23656127568068647,0.15897010241808293,0.02097605037523159,5
20200705120000,2486224.81494266,3386270.18476507,9031.218008849559,0.3089636538029429,0.15555714851415436,0.013957895167633506,5
20200705130000,2502558.61838839,3209564.82834107,9028.3519047619,0.24882170459250003,0.14932011480514934,0.014228426381627577,5
20200705140000,2412094.59735732,3254821.87360586,9025.84226923077,0.29964205266842747,0.15552086739507423,0.017993664394594586,5
20200705150000,2568486.62916815,3179042.71207229,9043.445849056601,0.21326325231775808,0.08338834424673747,0.007797501022994979,5
20200705160000,2478837.62647115,3140605.54290284,9033.34568345324,0.23662587808598368,0.11215866043503546,-0.004641724246141415,5
20200705170000,2521989.64700164,3272443.60035505,9036.82816793893,0.2604888517721078,0.12158670354693557,0.001307296901218694,5
20200705180000,2653923.84552224,3204985.36739822,9039.54434108527,0.18866828353624224,0.11462962737121152,0.003397189301356676,5
20200705190000,2623546.54343012,3090239.75994594,9042.00768181818,0.16372163515957017,0.058504230379507444,-0.005329042900259987,5
20200705200000,2446603.86688494,3259094.91206701,9030.45868421053,0.2867486363526167,0.12723060336470712,0.02072082788723366,5
20200705210000,2312134.72784326,2885657.77437696,9002.78093023256,0.2215816496224804,0.12897988737170504,0.06214041971675826,5
20200705220000,2965622.68367014,2347413.2338744,9058.166666666659,-0.23377305141492036,-0.13519831877163316,-0.04630483558948471,0
20200705230000,3136320.94714874,2510150.87112884,9078.12412751678,-0.22270758073555127,-0.17019087463139,-0.04162597516132099,0
20200706000000,2699087.69255122,2864289.56479742,9072.8119140625,0.05940652475032079,-0.10296733485468924,-0.00794579392935758,3
20200706010000,3357807.70941727,2704671.68936388,9080.20652317881,-0.21630776042733077,-0.17773214679568916,-0.05221617258642805,0
20200706020000,3649147.43442357,2503499.17338859,9103.40946564886,-0.3768041380949543,-0.1772984020267715,-0.17428259999872442,0
20200706030000,3323761.80131905,2725202.11143643,9088.7496350365,-0.19855461947322178,-0.13016476714205258,-0.08631417690406258,0
20200706040000,3240299.38096812,2651368.58022488,9089.88165441177,-0.2005897750148516,-0.1150012481039946,-0.08779158600618206,0
20200706050000,3413736.09337321,2707432.89193202,9095.34903508772,-0.2318064064918813,-0.09260104694399773,-0.12754629880873333,2
20200706060000,3957880.86261634,2451108.76925726,9175.49112612613,-0.4791682652639662,-0.24466930441578957,-0.2140120420857245,0
20200706070000,3897946.40666237,3074807.79416283,9199.14131355932,-0.23720745871707888,-0.2611579353928234,-0.2055543150862846,1
20200706080000,4164777.01225199,3131707.54870673,9195.3553125,-0.28508433719512116,-0.30777206901234466,-0.23440265814191757,1
20200706090000,3866690.61842047,3129455.92713278,9190.75822580645,-0.21153983959859457,-0.3060441205555593,-0.23160743444666437,3
20200706100000,3974785.22063363,3107465.42661128,9193.69609756097,-0.24616329554945654,-0.2879539063870058,-0.23072798898338565,1
20200706110000,4821704.80198686,2562157.92987692,9202.96675182482,-0.6322777141119269,-0.363001771843413,-0.27412854557114436,0
